country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw,country_code,country,gleam_region,income_class,proportion_est,proportion_obs,proportion,_merge
KAZ,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KAZ,extensive,mg_abx_sulfonamides,1.000579841,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.3896942236111112,108,Kazakhstan,Near East and North Africa,Upper middle income,0.014780327386862527,,0.014780327386862527,both
KAZ,intensive,mg_abx_sulfonamides,5.002899204,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,6.948471116666667,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9852196726131375,,0.9852196726131375,both
KAZ,extensive,mg_abx_sulfonamides,2.065725405,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.7543005399999996,108,Kazakhstan,Near East and North Africa,Upper middle income,0.0305670291454545,,0.0305670291454545,both
KAZ,intensive,mg_abx_sulfonamides,10.32862703,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.771502706666666,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KAZ,extensive,mg_abx_macrolides,1.093428123,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5186501708333335,108,Kazakhstan,Near East and North Africa,Upper middle income,0.014780327386862527,,0.014780327386862527,both
KAZ,intensive,mg_abx_macrolides,5.467140617,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,7.593250856944445,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9852196726131375,,0.9852196726131375,both
KAZ,extensive,mg_abx_macrolides,2.24120029,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.9882670533333333,108,Kazakhstan,Near East and North Africa,Upper middle income,0.0305670291454545,,0.0305670291454545,both
KAZ,intensive,mg_abx_macrolides,11.20600145,Mulchandani et al. 2023.,2733,Pigmeat,0.75,14.941335266666668,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KAZ,extensive,mg_abx_lincosamides,0.372624888,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5175345666666666,108,Kazakhstan,Near East and North Africa,Upper middle income,0.014780327386862527,,0.014780327386862527,both
KAZ,intensive,mg_abx_lincosamides,1.863124438,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.587672830555556,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9852196726131375,,0.9852196726131375,both
KAZ,extensive,mg_abx_lincosamides,2.843200823,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.790934430666667,108,Kazakhstan,Near East and North Africa,Upper middle income,0.0305670291454545,,0.0305670291454545,both
KAZ,intensive,mg_abx_lincosamides,14.21600411,Mulchandani et al. 2023.,2733,Pigmeat,0.75,18.954672146666667,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KAZ,extensive,mg_abx_aminoglycosides,0.272279445,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3781658958333334,108,Kazakhstan,Near East and North Africa,Upper middle income,0.014780327386862527,,0.014780327386862527,both
KAZ,intensive,mg_abx_aminoglycosides,1.361397223,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.8908294763888889,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9852196726131375,,0.9852196726131375,both
KAZ,extensive,mg_abx_aminoglycosides,2.831604764,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.7754730186666667,108,Kazakhstan,Near East and North Africa,Upper middle income,0.0305670291454545,,0.0305670291454545,both
KAZ,intensive,mg_abx_aminoglycosides,14.15802382,Mulchandani et al. 2023.,2733,Pigmeat,0.75,18.877365093333335,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KAZ,extensive,mg_abx_quinolones,0.253035104,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3514376444444445,108,Kazakhstan,Near East and North Africa,Upper middle income,0.014780327386862527,,0.014780327386862527,both
KAZ,intensive,mg_abx_quinolones,1.265175521,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.7571882236111112,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9852196726131375,,0.9852196726131375,both
KAZ,extensive,mg_abx_quinolones,0.302760402,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.403680536,108,Kazakhstan,Near East and North Africa,Upper middle income,0.0305670291454545,,0.0305670291454545,both
KAZ,intensive,mg_abx_quinolones,1.513802011,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.0184026813333333,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KAZ,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,108,Kazakhstan,Near East and North Africa,Upper middle income,0.014780327386862527,,0.014780327386862527,both
KAZ,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9852196726131375,,0.9852196726131375,both
KAZ,extensive,mg_abx_pleuromutilins,0.863060657,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.1507475426666667,108,Kazakhstan,Near East and North Africa,Upper middle income,0.0305670291454545,,0.0305670291454545,both
KAZ,intensive,mg_abx_pleuromutilins,4.315303287,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.753737716,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KAZ,extensive,mg_abx_polymixins,0.207073449,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.2876020125,108,Kazakhstan,Near East and North Africa,Upper middle income,0.014780327386862527,,0.014780327386862527,both
KAZ,intensive,mg_abx_polymixins,1.035367244,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.438010061111111,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9852196726131375,,0.9852196726131375,both
KAZ,extensive,mg_abx_polymixins,1.896781711,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.5290422813333335,108,Kazakhstan,Near East and North Africa,Upper middle income,0.0305670291454545,,0.0305670291454545,both
KAZ,intensive,mg_abx_polymixins,9.483908553,Mulchandani et al. 2023.,2733,Pigmeat,0.75,12.645211404,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KAZ,extensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,108,Kazakhstan,Near East and North Africa,Upper middle income,0.014780327386862527,,0.014780327386862527,both
KAZ,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9852196726131375,,0.9852196726131375,both
KAZ,extensive,mg_abx_other_antibiotics,0.268119032,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.3574920426666666,108,Kazakhstan,Near East and North Africa,Upper middle income,0.0305670291454545,,0.0305670291454545,both
KAZ,intensive,mg_abx_other_antibiotics,1.340595162,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.7874602160000002,108,Kazakhstan,Near East and North Africa,Upper middle income,0.9694329708545455,,0.9694329708545455,both
KEN,extensive,mg_abx_tetracyclines,1.364572115,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.8952390486111113,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_tetracyclines,6.822860574,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,9.476195241666668,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_tetracyclines,5.573890477,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.431853969333333,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_tetracyclines,27.86945239,Mulchandani et al. 2023.,2733,Pigmeat,0.75,37.159269853333335,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_amphenicols,0.000331656,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0004606333333333333,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_amphenicols,0.001658278,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.002303163888888889,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_amphenicols,0.012862968,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.017150624,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_amphenicols,0.064314841,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.08575312133333333,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_penicillins,0.217897545,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.30263547916666667,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_penicillins,1.089487727,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5131773986111112,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_penicillins,0.715314493,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9537526573333334,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_penicillins,3.576572463,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.768763284,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_sulfonamides,0.249594965,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3466596736111111,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_sulfonamides,1.247974824,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.7332983666666666,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_sulfonamides,0.516148975,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.6881986333333333,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_sulfonamides,2.580744875,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.440993166666667,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_macrolides,0.30436063,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4227230972222223,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_macrolides,1.521803151,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.1136154875,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_macrolides,0.624880989,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.833174652,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_macrolides,3.124404946,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.165873261333333,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_lincosamides,0.002481953,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0034471569444444444,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_lincosamides,0.012409766,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.01723578611111111,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_lincosamides,0.018969142,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.025292189333333336,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_lincosamides,0.094845708,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.126460944,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_aminoglycosides,0.018831689,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.026155123611111112,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_aminoglycosides,0.094158445,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.13077561805555554,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_aminoglycosides,0.196166778,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.261555704,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_aminoglycosides,0.98083389,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.30777852,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_quinolones,0.192497364,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.26735745,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_quinolones,0.96248682,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.33678725,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_quinolones,0.230707382,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.30760984266666663,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_quinolones,1.153536912,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.538049216,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_pleuromutilins,0.021043645,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.028058193333333332,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_pleuromutilins,0.105218226,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.140290968,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_polymixins,0.059681811,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.08289140416666667,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_polymixins,0.298409054,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.41445701944444446,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_polymixins,0.547587261,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.730116348,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_polymixins,2.737936304,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.650581738666667,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KEN,extensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.25978782029075315,0.7000000000000001,0.7000000000000001,both
KEN,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,114,Kenya,Sub-Saharan Africa,Lower middle income,0.7402121797092469,0.29999999999999993,0.29999999999999993,both
KEN,extensive,mg_abx_other_antibiotics,2.585255615,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.4470074866666667,114,Kenya,Sub-Saharan Africa,Lower middle income,0.6812821441628143,0.56,0.56,both
KEN,intensive,mg_abx_other_antibiotics,12.92627807,Mulchandani et al. 2023.,2733,Pigmeat,0.75,17.23503742666667,114,Kenya,Sub-Saharan Africa,Lower middle income,0.3187178558371857,0.43999999999999995,0.43999999999999995,both
KIR,extensive,mg_abx_tetracyclines,6.348913926,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,8.817936008333334,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_tetracyclines,31.74456963,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,44.08968004166667,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_tetracyclines,129.6675731,Mulchandani et al. 2023.,2733,Pigmeat,0.75,172.89009746666667,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_amphenicols,0.001361886,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0018915083333333335,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_amphenicols,0.006809432,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.009457544444444445,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_amphenicols,0.053819953,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.07175993733333333,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_amphenicols,0.269099767,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.35879968933333334,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_penicillins,1.989377769,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.763024679166667,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_penicillins,9.946888846,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,13.815123397222223,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_penicillins,6.654424115,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.872565486666668,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_penicillins,33.27212057,Mulchandani et al. 2023.,2733,Pigmeat,0.75,44.36282742666666,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_cephalosporins_1_2,0.000687351,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.000916468,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_cephalosporins_1_2,0.003436753,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.004582337333333333,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_cephalosporins_3_4,0.006276967,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.008369289333333333,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_cephalosporins_3_4,0.031384834,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.041846445333333336,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_sulfonamides,0.397876354,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5526060472222222,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_sulfonamides,1.989381769,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.763030234722222,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_sulfonamides,0.838370347,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.1178271293333333,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_sulfonamides,4.191851734,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.589135645333333,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_macrolides,3.910032644,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.430600894444445,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_macrolides,19.55016322,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,27.153004472222225,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_macrolides,8.179707066,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.906276088,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_macrolides,40.89853533,Mulchandani et al. 2023.,2733,Pigmeat,0.75,54.53138044,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_lincosamides,0.013352143,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.018544643055555556,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_lincosamides,0.066760715,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.09272321527777778,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_lincosamides,0.103980904,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.13864120533333332,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_lincosamides,0.519904521,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.693206028,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_aminoglycosides,0.066335898,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.09213319166666667,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_aminoglycosides,0.331679489,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.46066595694444445,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_aminoglycosides,0.704098351,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9387978013333332,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_aminoglycosides,3.520491757,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.693989009333333,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_quinolones,0.065195807,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.09054973194444443,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
KIR,intensive,mg_abx_quinolones,0.325979033,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.45274865694444444,83,Kiribati,Oceania,Lower middle income,0.35244911351907604,,0.35244911351907604,both
KIR,extensive,mg_abx_quinolones,0.079616833,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.10615577733333333,83,Kiribati,Oceania,Lower middle income,0.8604169289324839,,0.8604169289324839,both
KIR,intensive,mg_abx_quinolones,0.398084164,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.5307788853333334,83,Kiribati,Oceania,Lower middle income,0.1395830710675161,,0.1395830710675161,both
KIR,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,83,Kiribati,Oceania,Lower middle income,0.647550886480924,,0.647550886480924,both
