country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw,proportion_est,proportion_obs,proportion
MNG,extensive,mg_abx_penicillins,6.441608704,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.588811605333333,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_cephalosporins_1_2,0.000665368,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0008871573333333332,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_cephalosporins_3_4,0.006076223,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.008101630666666667,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_sulfonamides,0.81155839,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0820778533333333,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_macrolides,7.918111518,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.557482024,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_lincosamides,0.100655487,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.134207316,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_aminoglycosides,0.681580553,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9087740706666666,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_quinolones,0.077070604,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.10276080533333333,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_pleuromutilins,1.586899636,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.1158661813333333,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_polymixins,0.562531152,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.750041536,0.20705211136567372,,0.20705211136567372
MNG,extensive,mg_abx_other_antibiotics,25.11072719,Mulchandani et al. 2023.,2733,Pigmeat,0.75,33.48096958666667,0.20705211136567372,,0.20705211136567372
MNE,extensive,mg_abx_tetracyclines,7.994697056,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.659596074666666,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_amphenicols,0.166586378,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.22211517066666667,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_penicillins,7.365838767,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.821118356,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_cephalosporins_1_2,0.002200717,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0029342893333333332,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_sulfonamides,2.301406747,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.0685423293333334,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_macrolides,2.496901793,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.329202390666667,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_lincosamides,3.167585363,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.223447150666667,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_aminoglycosides,3.154666294,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.206221725333333,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_quinolones,0.337302737,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.4497369826666667,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_pleuromutilins,0.961528389,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.282037852,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_polymixins,2.113188043,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.8175840573333333,0.055748403386379895,0.7090000000000001,0.7090000000000001
MNE,extensive,mg_abx_other_antibiotics,0.298709087,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.39827878266666666,0.055748403386379895,0.7090000000000001,0.7090000000000001
MAR,extensive,mg_abx_tetracyclines,2.524573694,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.3660982586666663,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_amphenicols,0.019264285,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.025685713333333332,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_penicillins,1.071294141,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.4283921880000001,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_sulfonamides,0.773012959,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0306839453333334,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_macrolides,0.935855976,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.247807968,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_lincosamides,0.028409225,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.037878966666666666,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_aminoglycosides,0.293790105,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.39172014000000005,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_quinolones,0.345520005,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.46069334,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_pleuromutilins,0.031516115,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.04202148666666666,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_polymixins,0.820096657,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0934622093333333,0.3981775119168223,,0.3981775119168223
MAR,extensive,mg_abx_other_antibiotics,3.871820327,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.162427102666666,0.3981775119168223,,0.3981775119168223
MOZ,extensive,mg_abx_tetracyclines,5.200824283,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.934432377333334,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_amphenicols,0.013646132,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.018194842666666666,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_penicillins,0.758866535,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0118220466666668,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_sulfonamides,0.547574791,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7300997213333332,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_macrolides,0.662926972,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.8839026293333333,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_lincosamides,0.020124081,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.026832107999999997,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_aminoglycosides,0.208110425,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.27748056666666665,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_quinolones,0.24475404,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.32633872,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_pleuromutilins,0.022324891,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.029766521333333334,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_polymixins,0.580927202,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7745696026666667,0.8768784727341858,,0.8768784727341858
MOZ,extensive,mg_abx_other_antibiotics,2.742659333,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.656879110666667,0.8768784727341858,,0.8768784727341858
MMR,extensive,mg_abx_tetracyclines,27.71988777,Mulchandani et al. 2023.,2733,Pigmeat,0.75,36.95985036,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_amphenicols,0.050924847,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.067899796,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_penicillins,6.296466443,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.395288590666667,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_cephalosporins_1_2,0.000650376,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0008671680000000001,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_cephalosporins_3_4,0.005939314,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.007919085333333334,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_sulfonamides,0.793272365,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0576964866666667,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_macrolides,7.739700711,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.319600948,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_lincosamides,0.098387518,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.13118335733333333,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_aminoglycosides,0.666223187,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.8882975826666667,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_quinolones,0.07533405,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.1004454,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_pleuromutilins,1.551143629,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.0681915053333335,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_polymixins,0.549856205,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7331416066666666,0.7409180312165468,0.9500000000000001,0.9500000000000001
MMR,extensive,mg_abx_other_antibiotics,24.54493255,Mulchandani et al. 2023.,2733,Pigmeat,0.75,32.72657673333333,0.7409180312165468,0.9500000000000001,0.9500000000000001
NAM,extensive,mg_abx_tetracyclines,5.331932469,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.1092432919999995,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_amphenicols,0.013370902,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.017827869333333333,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_penicillins,0.743560862,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9914144826666668,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_sulfonamides,0.536530688,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7153742506666667,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_macrolides,0.649556316,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.866075088,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_lincosamides,0.019718196,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.026290928,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_aminoglycosides,0.20391302,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.27188402666666667,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_quinolones,0.239817565,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.31975675333333337,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_pleuromutilins,0.021874618,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.02916615733333333,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_polymixins,0.5692104099999999,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7589472133333333,0.32678138202387763,0.65,0.65
NAM,extensive,mg_abx_other_antibiotics,2.687342298,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.583123064,0.32678138202387763,0.65,0.65
NRU,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_amphenicols,0.053819953,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.07175993733333333,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_penicillins,6.654424115,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.872565486666668,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_cephalosporins_1_2,0.000687351,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.000916468,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_cephalosporins_3_4,0.006276967,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.008369289333333333,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_sulfonamides,0.838370347,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.1178271293333333,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_macrolides,8.179707066,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.906276088,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_lincosamides,0.103980904,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.13864120533333332,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_aminoglycosides,0.704098351,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9387978013333332,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_quinolones,0.079616833,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.10615577733333333,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_pleuromutilins,1.63932702,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.18576936,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_polymixins,0.581115841,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7748211213333334,0.1972444046538503,,0.1972444046538503
NRU,extensive,mg_abx_other_antibiotics,25.94032582,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.58710109333334,0.1972444046538503,,0.1972444046538503
NPL,extensive,mg_abx_tetracyclines,27.52552242,Mulchandani et al. 2023.,2733,Pigmeat,0.75,36.700696560000004,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_amphenicols,0.051239847,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.068319796,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_penicillins,6.335413831,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.447218441333334,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_cephalosporins_1_2,0.000654399,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.000872532,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_cephalosporins_3_4,0.005976052,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.007968069333333333,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_sulfonamides,0.798179226,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.064238968,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_macrolides,7.787575362,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.383433816,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_lincosamides,0.098996103,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.131994804,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_aminoglycosides,0.670344174,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.893792232,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_quinolones,0.075800035,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.10106671333333334,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_pleuromutilins,1.560738375,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.0809845,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_polymixins,0.553257393,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.737676524,0.7564786842187752,0.58,0.58
NPL,extensive,mg_abx_other_antibiotics,24.69675755,Mulchandani et al. 2023.,2733,Pigmeat,0.75,32.92901006666667,0.7564786842187752,0.58,0.58
NLD,extensive,mg_abx_tetracyclines,1.574548403,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.099397870666667,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_amphenicols,0.091705776,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.12227436800000001,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_penicillins,1.020540428,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.3607205706666667,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_sulfonamides,1.005592063,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.3407894173333332,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_macrolides,0.423497017,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.5646626893333333,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_lincosamides,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_aminoglycosides,0.000819789,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.001093052,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_quinolones,0.018103833,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.024138444,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_pleuromutilins,0.017601882,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.023469175999999998,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_polymixins,0.070735449,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.094313932,0.004013446405853477,0.0,0.0
NLD,extensive,mg_abx_other_antibiotics,0.002179632,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.002906176,0.004013446405853477,0.0,0.0
NZL,extensive,mg_abx_tetracyclines,0.493098638,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.6574648506666666,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_amphenicols,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_penicillins,0.693435678,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.924580904,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_cephalosporins_1_2,0.000581222,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0007749626666666668,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_cephalosporins_3_4,2.27e-05,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.0266666666666666e-05,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_sulfonamides,0.149608804,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.19947840533333336,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_macrolides,0.318099866,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.4241331546666667,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_lincosamides,0.004261168,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.005681557333333333,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_aminoglycosides,0.113115369,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.150820492,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_quinolones,0.000628203,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.000837604,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_pleuromutilins,0.001932601,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0025768013333333332,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.008352104516513418,,0.008352104516513418
NZL,extensive,mg_abx_other_antibiotics,2.037026586,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.716035448,0.008352104516513418,,0.008352104516513418
NIC,extensive,mg_abx_tetracyclines,7.780856458,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.374475277333334,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_amphenicols,0.123774536,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.16503271466666666,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_penicillins,2.75946362,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.6792848266666667,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_cephalosporins_1_2,0.000455071,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0006067613333333333,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_cephalosporins_3_4,0.001281458,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0017086106666666667,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_sulfonamides,1.053998691,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.4053315880000001,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_macrolides,3.194359951,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.259146601333334,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_lincosamides,2.478660195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.3048802599999996,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_aminoglycosides,1.224888147,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.633184196,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_quinolones,0.407430541,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.5432407213333333,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_pleuromutilins,3.217179162,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.289572216,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_polymixins,16.0877158,Mulchandani et al. 2023.,2733,Pigmeat,0.75,21.450287733333337,0.6007402831618012,,0.6007402831618012
NIC,extensive,mg_abx_other_antibiotics,20.44926105,Mulchandani et al. 2023.,2733,Pigmeat,0.75,27.265681400000002,0.6007402831618012,,0.6007402831618012
NER,extensive,mg_abx_tetracyclines,5.490048196,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.320064261333333,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_amphenicols,0.013038975,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0173853,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_penicillins,0.725102307,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.966803076,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_sulfonamides,0.523211561,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.6976154146666667,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_macrolides,0.633431381,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.8445751746666667,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_lincosamides,0.019228701,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.025638268000000002,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_aminoglycosides,0.198850973,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.26513463066666665,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_quinolones,0.233864205,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.31181894,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_pleuromutilins,0.02133159,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.02844212,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_polymixins,0.555080024,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7401066986666667,0.8774784589221898,0.65,0.65
NER,extensive,mg_abx_other_antibiotics,2.620630267,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.4941736893333335,0.8774784589221898,0.65,0.65
NGA,extensive,mg_abx_tetracyclines,5.781448465,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.708597953333334,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_amphenicols,0.012427249,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.016569665333333334,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_penicillins,0.691084009,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9214453453333333,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_sulfonamides,0.498665002,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.6648866693333334,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_macrolides,0.60371384,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.8049517866666666,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_lincosamides,0.018326583,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.024435444,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_aminoglycosides,0.189521846,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.25269579466666664,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_quinolones,0.222892426,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.29718990133333334,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_pleuromutilins,0.020330815,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.02710775333333333,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_polymixins,0.529038351,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.705384468,0.6654502606338614,0.91,0.91
NGA,extensive,mg_abx_other_antibiotics,2.497682955,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.3302439400000003,0.6654502606338614,0.91,0.91
NOR,extensive,mg_abx_tetracyclines,0.032668814,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.04355841866666666,0.0027087612245361783,0.001,0.001
NOR,extensive,mg_abx_amphenicols,0.005265273,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.007020364,0.0027087612245361783,0.001,0.001
