country_code,country,diet,attribute,region,income_class,oecd,value,centile_up,centile_down,value_baseline,diff_baseline,%_diff_baseline,value_baseline_adj,diff_baseline_adj,%_diff_baseline_adj
147,Namibia,high_income,mg_abx_lincosamides,Sub-Saharan Africa,Upper middle income,no,48.109526218509835,0.0,0.0,13.357857590226184,34.75166862828365,2.601589992523286,,,
147,Namibia,high_income,mg_abx_macrolides,Sub-Saharan Africa,Upper middle income,no,383.3354177170437,0.0,0.0,111.17503619908561,272.16038151795806,2.4480350159777733,,,
147,Namibia,high_income,mg_abx_nitrofurans,Sub-Saharan Africa,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
147,Namibia,high_income,mg_abx_orthosomycins,Sub-Saharan Africa,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
147,Namibia,high_income,mg_abx_other_drugs,Sub-Saharan Africa,Upper middle income,no,617.7792459914208,0.0,0.0,159.4705939020982,458.3086520893226,2.873938328534014,,,
147,Namibia,high_income,mg_abx_penicillins,Sub-Saharan Africa,Upper middle income,no,491.054539675089,0.0,0.0,154.17149112665766,336.88304854843136,2.18511896127196,,,
147,Namibia,high_income,mg_abx_pleuromutilins,Sub-Saharan Africa,Upper middle income,no,47.70983319918347,0.0,0.0,14.993731678184636,32.71610152099883,2.181985260453849,,,
147,Namibia,high_income,mg_abx_polymixins,Sub-Saharan Africa,Upper middle income,no,256.9639623743708,0.0,0.0,87.01488223346828,169.9490801409025,1.9531036045640418,,,
147,Namibia,high_income,mg_abx_polypeptides,Sub-Saharan Africa,Upper middle income,no,10.546645709191646,0.0,0.0,3.295923282402056,7.25072242678959,2.1999063101691165,,,
147,Namibia,high_income,mg_abx_quinolones,Sub-Saharan Africa,Upper middle income,no,287.4979022186232,0.0,0.0,113.58728469122707,173.91061752739614,1.5310746973144975,,,
147,Namibia,high_income,mg_abx_quinoxalines,Sub-Saharan Africa,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
147,Namibia,high_income,mg_abx_streptogramins,Sub-Saharan Africa,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
147,Namibia,high_income,mg_abx_sulfonamides_trimethoprim,Sub-Saharan Africa,Upper middle income,no,298.7243041116358,0.0,0.0,95.17439601724644,203.54990809438934,2.1387044899922905,,,
147,Namibia,high_income,mg_abx_tetracyclines,Sub-Saharan Africa,Upper middle income,no,2098.77462151549,0.0,0.0,572.32130372695,1526.4533177885398,2.667126503675982,,,
147,Namibia,high_income,mg_abx_total,Sub-Saharan Africa,Upper middle income,no,5036.244341773485,0.0,0.0,1478.6673523414681,3557.5769894320165,2.4059346301239404,,,
149,Nepal,baseline,kg_co2_luc_feed_palm,South Asia,Lower middle income,no,0.1643446391168261,0.0,0.0,0.1643446391168261,0.0,0.0,,,
149,Nepal,baseline,kg_co2_luc_feed_soy,South Asia,Lower middle income,no,3.2008206297551887,0.0,0.0,3.2008206297551887,0.0,0.0,,,
149,Nepal,baseline,kg_co2_luc_human_palm_soy,South Asia,Lower middle income,no,46.31309840102822,0.0,0.0,46.31309840102822,0.0,0.0,,,
149,Nepal,baseline,kg_co2_luc_pasture,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,baseline,kg_co2e_excl_luc,South Asia,Lower middle income,no,1167.2072002459263,154.973621704992,125.82375908483861,1167.2072002459263,0.0,0.0,,,
149,Nepal,baseline,kg_co2e_total,South Asia,Lower middle income,no,1216.8854639158267,154.973621704992,125.82375908483861,1216.8854639158267,0.0,0.0,,,
149,Nepal,baseline,mg_abx_aminoglycosides,South Asia,Lower middle income,no,220.9648768799746,0.0,0.0,220.9648768799746,0.0,0.0,,,
149,Nepal,baseline,mg_abx_amphenicols,South Asia,Lower middle income,no,131.56589014486815,0.0,0.0,131.56589014486815,0.0,0.0,,,
149,Nepal,baseline,mg_abx_arsenicals,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,baseline,mg_abx_cephalosporins,South Asia,Lower middle income,no,141.67853677455042,0.0,0.0,141.67853677455042,0.0,0.0,,,
149,Nepal,baseline,mg_abx_glycopeptides,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,baseline,mg_abx_glycophospholipids,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,baseline,mg_abx_lincosamides,South Asia,Lower middle income,no,5.43743078320758,0.0,0.0,5.43743078320758,0.0,0.0,,,
149,Nepal,baseline,mg_abx_macrolides,South Asia,Lower middle income,no,417.252339515275,0.0,0.0,417.252339515275,0.0,0.0,,,
149,Nepal,baseline,mg_abx_nitrofurans,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,baseline,mg_abx_orthosomycins,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,baseline,mg_abx_other_drugs,South Asia,Lower middle income,no,775.8129618319728,0.0,0.0,775.8129618319728,0.0,0.0,,,
149,Nepal,baseline,mg_abx_penicillins,South Asia,Lower middle income,no,544.8275067425825,0.0,0.0,544.8275067425825,0.0,0.0,,,
149,Nepal,baseline,mg_abx_pleuromutilins,South Asia,Lower middle income,no,212.28290809517853,0.0,0.0,212.28290809517853,0.0,0.0,,,
149,Nepal,baseline,mg_abx_polymixins,South Asia,Lower middle income,no,29.999485883306317,0.0,0.0,29.999485883306317,0.0,0.0,,,
149,Nepal,baseline,mg_abx_polypeptides,South Asia,Lower middle income,no,4.226933040245955,0.0,0.0,4.226933040245955,0.0,0.0,,,
149,Nepal,baseline,mg_abx_quinolones,South Asia,Lower middle income,no,61.48689787337368,0.0,0.0,61.48689787337368,0.0,0.0,,,
149,Nepal,baseline,mg_abx_quinoxalines,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,baseline,mg_abx_streptogramins,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,baseline,mg_abx_sulfonamides_trimethoprim,South Asia,Lower middle income,no,81.83795912615864,0.0,0.0,81.83795912615864,0.0,0.0,,,
149,Nepal,baseline,mg_abx_tetracyclines,South Asia,Lower middle income,no,1804.6264503666987,0.0,0.0,1804.6264503666987,0.0,0.0,,,
149,Nepal,baseline,mg_abx_total,South Asia,Lower middle income,no,4432.000177057393,0.0,0.0,4432.000177057393,0.0,0.0,,,
149,Nepal,eat_lancet,kg_co2_luc_feed_palm,South Asia,Lower middle income,no,0.1871063044077247,0.0,0.0,0.1643446391168261,0.022761665290898597,0.13849959094022063,,,
149,Nepal,eat_lancet,kg_co2_luc_feed_soy,South Asia,Lower middle income,no,9.12715389284208,0.0,0.0,3.2008206297551887,5.926333263086891,1.8515043323562181,,,
149,Nepal,eat_lancet,kg_co2_luc_human_palm_soy,South Asia,Lower middle income,no,86.45185562205408,0.0,0.0,46.31309840102822,40.13875722102586,0.8666826147855986,,,
149,Nepal,eat_lancet,kg_co2_luc_pasture,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,eat_lancet,kg_co2e_excl_luc,South Asia,Lower middle income,no,1289.2062210341405,111.9815218159375,75.05551556830423,1167.2072002459263,121.99902078821424,0.10452216261389537,,,
149,Nepal,eat_lancet,kg_co2e_total,South Asia,Lower middle income,no,1384.9723368534446,111.9815218159375,75.05551556830423,1216.8854639158267,168.08687293761795,0.13812875403797634,,,
149,Nepal,eat_lancet,mg_abx_aminoglycosides,South Asia,Lower middle income,no,358.68207566242415,0.0,0.0,220.9648768799746,137.71719878244954,0.6232537981918992,,,
149,Nepal,eat_lancet,mg_abx_amphenicols,South Asia,Lower middle income,no,433.78867761354616,0.0,0.0,131.56589014486815,302.222787468678,2.297121139346211,,,
149,Nepal,eat_lancet,mg_abx_arsenicals,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,eat_lancet,mg_abx_cephalosporins,South Asia,Lower middle income,no,97.28266263278265,0.0,0.0,141.67853677455042,-44.39587414176778,-0.31335638518355,,,
149,Nepal,eat_lancet,mg_abx_glycopeptides,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,eat_lancet,mg_abx_glycophospholipids,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,eat_lancet,mg_abx_lincosamides,South Asia,Lower middle income,no,10.360325113825802,0.0,0.0,5.43743078320758,4.922894330618222,0.905371401843238,,,
149,Nepal,eat_lancet,mg_abx_macrolides,South Asia,Lower middle income,no,558.9147366698735,0.0,0.0,417.252339515275,141.66239715459847,0.3395125293225885,,,
149,Nepal,eat_lancet,mg_abx_nitrofurans,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,eat_lancet,mg_abx_orthosomycins,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,eat_lancet,mg_abx_other_drugs,South Asia,Lower middle income,no,530.1727083058734,0.0,0.0,775.8129618319728,-245.6402535260994,-0.31662303365756433,,,
149,Nepal,eat_lancet,mg_abx_penicillins,South Asia,Lower middle income,no,494.97633315061086,0.0,0.0,544.8275067425825,-49.851173591971644,-0.09149900284958463,,,
149,Nepal,eat_lancet,mg_abx_pleuromutilins,South Asia,Lower middle income,no,184.19594017952858,0.0,0.0,212.28290809517853,-28.08696791564995,-0.13230913486005647,,,
149,Nepal,eat_lancet,mg_abx_polymixins,South Asia,Lower middle income,no,23.628157358597896,0.0,0.0,29.999485883306317,-6.371328524708421,-0.21238125711527098,,,
149,Nepal,eat_lancet,mg_abx_polypeptides,South Asia,Lower middle income,no,17.79900692908068,0.0,0.0,4.226933040245955,13.572073888834725,3.210856136023626,,,
149,Nepal,eat_lancet,mg_abx_quinolones,South Asia,Lower middle income,no,212.3212667304227,0.0,0.0,61.48689787337368,150.83436885704901,2.4531139815782836,,,
149,Nepal,eat_lancet,mg_abx_quinoxalines,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,eat_lancet,mg_abx_streptogramins,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,eat_lancet,mg_abx_sulfonamides_trimethoprim,South Asia,Lower middle income,no,133.859180186841,0.0,0.0,81.83795912615864,52.021221060682365,0.6356612703462974,,,
149,Nepal,eat_lancet,mg_abx_tetracyclines,South Asia,Lower middle income,no,1792.6760380504363,0.0,0.0,1804.6264503666987,-11.950412316262373,-0.006622097506015197,,,
149,Nepal,eat_lancet,mg_abx_total,South Asia,Lower middle income,no,4848.657108583843,0.0,0.0,4432.000177057393,416.65693152645053,0.09401103675115106,,,
149,Nepal,high_income,kg_co2_luc_feed_palm,South Asia,Lower middle income,no,0.3660123524849477,0.0,0.0,0.1643446391168261,0.2016677133681216,1.22710247472547,,,
149,Nepal,high_income,kg_co2_luc_feed_soy,South Asia,Lower middle income,no,55.197801281528584,0.0,0.0,3.2008206297551887,51.9969806517734,16.244890503517635,,,
149,Nepal,high_income,kg_co2_luc_human_palm_soy,South Asia,Lower middle income,no,36.32334147002055,0.0,0.0,46.31309840102822,-9.989756931007669,-0.2157004665182557,,,
149,Nepal,high_income,kg_co2_luc_pasture,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,high_income,kg_co2e_excl_luc,South Asia,Lower middle income,no,2244.633314361987,150.96365024957436,97.30681172552227,1167.2072002459263,1077.4261141160605,0.9230804212731474,,,
149,Nepal,high_income,kg_co2e_total,South Asia,Lower middle income,no,2336.5204694660206,150.96365024957436,97.30681172552227,1216.8854639158267,1119.635005550194,0.9200824882461085,,,
149,Nepal,high_income,mg_abx_aminoglycosides,South Asia,Lower middle income,no,782.8507616779004,0.0,0.0,220.9648768799746,561.8858847979259,2.542874201238486,,,
149,Nepal,high_income,mg_abx_amphenicols,South Asia,Lower middle income,no,319.58043641123635,0.0,0.0,131.56589014486815,188.0145462663682,1.4290523634913581,,,
149,Nepal,high_income,mg_abx_arsenicals,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,high_income,mg_abx_cephalosporins,South Asia,Lower middle income,no,174.68708603246296,0.0,0.0,141.67853677455042,33.008549257912534,0.2329820028452032,,,
149,Nepal,high_income,mg_abx_glycopeptides,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,high_income,mg_abx_glycophospholipids,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,high_income,mg_abx_lincosamides,South Asia,Lower middle income,no,30.588987127992837,0.0,0.0,5.43743078320758,25.151556344785256,4.625632462754435,,,
149,Nepal,high_income,mg_abx_macrolides,South Asia,Lower middle income,no,2865.1822888980473,0.0,0.0,417.252339515275,2447.929949382772,5.86678543786369,,,
149,Nepal,high_income,mg_abx_nitrofurans,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,high_income,mg_abx_orthosomycins,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,high_income,mg_abx_other_drugs,South Asia,Lower middle income,no,5665.553751043225,0.0,0.0,775.8129618319728,4889.740789211252,6.302731495571845,,,
149,Nepal,high_income,mg_abx_penicillins,South Asia,Lower middle income,no,2420.253680945315,0.0,0.0,544.8275067425825,1875.4261742027325,3.442238416734023,,,
149,Nepal,high_income,mg_abx_pleuromutilins,South Asia,Lower middle income,no,561.8370613451307,0.0,0.0,212.28290809517853,349.55415324995215,1.6466429463705439,,,
149,Nepal,high_income,mg_abx_polymixins,South Asia,Lower middle income,no,152.57135204707708,0.0,0.0,29.999485883306317,122.57186616377076,4.085798891372928,,,
149,Nepal,high_income,mg_abx_polypeptides,South Asia,Lower middle income,no,11.00232511990922,0.0,0.0,4.226933040245955,6.7753920796632645,1.602909725598355,,,
149,Nepal,high_income,mg_abx_quinolones,South Asia,Lower middle income,no,170.60249328985324,0.0,0.0,61.48689787337368,109.11559541647956,1.7746153927165522,,,
149,Nepal,high_income,mg_abx_quinoxalines,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,high_income,mg_abx_streptogramins,South Asia,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
149,Nepal,high_income,mg_abx_sulfonamides_trimethoprim,South Asia,Lower middle income,no,371.3150110228248,0.0,0.0,81.83795912615864,289.4770518966662,3.537197835669608,,,
149,Nepal,high_income,mg_abx_tetracyclines,South Asia,Lower middle income,no,9616.204568869814,0.0,0.0,1804.6264503666987,7811.578118503116,4.328639933719141,,,
149,Nepal,high_income,mg_abx_total,South Asia,Lower middle income,no,23142.22980383079,0.0,0.0,4432.000177057393,18710.2296267734,4.221622039554153,,,
150,Netherlands,baseline,kg_co2_luc_feed_palm,Europe,High income,yes,1.4074055832615213,0.0,0.0,1.4074055832615213,0.0,0.0,,,
150,Netherlands,baseline,kg_co2_luc_feed_soy,Europe,High income,yes,119.25053717791252,0.0,0.0,119.25053717791252,0.0,0.0,,,
150,Netherlands,baseline,kg_co2_luc_human_palm_soy,Europe,High income,yes,10.220990744313895,0.0,0.0,10.220990744313895,0.0,0.0,,,
150,Netherlands,baseline,kg_co2_luc_pasture,Europe,High income,yes,29.990726183381298,0.0,0.0,29.990726183381298,0.0,0.0,,,
150,Netherlands,baseline,kg_co2e_excl_luc,Europe,High income,yes,1554.0287474824763,159.87797127041998,101.94798753507965,1554.0287474824763,0.0,0.0,,,
150,Netherlands,baseline,kg_co2e_total,Europe,High income,yes,1714.8984071713453,159.87797127041998,101.94798753507965,1714.8984071713453,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_aminoglycosides,Europe,High income,yes,176.60482829456933,0.0,0.0,176.60482829456933,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_amphenicols,Europe,High income,yes,206.81796560425767,0.0,0.0,206.81796560425767,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,baseline,mg_abx_cephalosporins,Europe,High income,yes,38.21625492544001,0.0,0.0,38.21625492544001,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,baseline,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,baseline,mg_abx_lincosamides,Europe,High income,yes,74.47254596261176,0.0,0.0,74.47254596261176,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_macrolides,Europe,High income,yes,354.3932789114232,0.0,0.0,354.3932789114232,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,baseline,mg_abx_orthosomycins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,baseline,mg_abx_other_drugs,Europe,High income,yes,115.53342551226137,0.0,0.0,115.53342551226137,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_penicillins,Europe,High income,yes,1141.7223039125793,0.0,0.0,1141.7223039125793,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_pleuromutilins,Europe,High income,yes,67.76254529045958,0.0,0.0,67.76254529045958,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_polymixins,Europe,High income,yes,167.67846243138553,0.0,0.0,167.67846243138553,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_polypeptides,Europe,High income,yes,5.526051367343709,0.0,0.0,5.526051367343709,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_quinolones,Europe,High income,yes,188.0714057151219,0.0,0.0,188.0714057151219,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_quinoxalines,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,baseline,mg_abx_streptogramins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,baseline,mg_abx_sulfonamides_trimethoprim,Europe,High income,yes,427.6244652969783,0.0,0.0,427.6244652969783,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_tetracyclines,Europe,High income,yes,1121.0826512608658,0.0,0.0,1121.0826512608658,0.0,0.0,,,
150,Netherlands,baseline,mg_abx_total,Europe,High income,yes,4085.5061844852976,0.0,0.0,4085.5061844852976,0.0,0.0,,,
150,Netherlands,eat_lancet,kg_co2_luc_feed_palm,Europe,High income,yes,0.3624739371165777,0.0,0.0,1.4074055832615213,-1.0449316461449436,-0.7424523950824604,,,
150,Netherlands,eat_lancet,kg_co2_luc_feed_soy,Europe,High income,yes,34.62888589271655,0.0,0.0,119.25053717791252,-84.62165128519597,-0.7096123278585073,,,
150,Netherlands,eat_lancet,kg_co2_luc_human_palm_soy,Europe,High income,yes,35.046138554926664,0.0,0.0,10.220990744313895,24.82514781061277,2.428839672359884,,,
150,Netherlands,eat_lancet,kg_co2_luc_pasture,Europe,High income,yes,4.749362159537849,0.0,0.0,29.990726183381298,-25.24136402384345,-0.8416389743116789,,,
150,Netherlands,eat_lancet,kg_co2e_excl_luc,Europe,High income,yes,517.3161709781209,128.45815380584497,66.0864913987254,1554.0287474824763,-1036.7125765043554,-0.6671128691691373,,,
150,Netherlands,eat_lancet,kg_co2e_total,Europe,High income,yes,592.1030315224186,128.45815380584497,66.0864913987254,1714.8984071713453,-1122.7953756489267,-0.654729965899806,,,
150,Netherlands,eat_lancet,mg_abx_aminoglycosides,Europe,High income,yes,95.34642489126959,0.0,0.0,176.60482829456933,-81.25840340329974,-0.46011427993216686,,,
150,Netherlands,eat_lancet,mg_abx_amphenicols,Europe,High income,yes,80.10392632920903,0.0,0.0,206.81796560425767,-126.71403927504863,-0.6126839073425255,,,
150,Netherlands,eat_lancet,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,eat_lancet,mg_abx_cephalosporins,Europe,High income,yes,6.183202024589478,0.0,0.0,38.21625492544001,-32.033052900850535,-0.838204919957413,,,
150,Netherlands,eat_lancet,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,eat_lancet,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,eat_lancet,mg_abx_lincosamides,Europe,High income,yes,18.873326766175786,0.0,0.0,74.47254596261176,-55.599219196435975,-0.7465733644227638,,,
150,Netherlands,eat_lancet,mg_abx_macrolides,Europe,High income,yes,129.16060741448248,0.0,0.0,354.3932789114232,-225.2326714969407,-0.6355444216910084,,,
150,Netherlands,eat_lancet,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,eat_lancet,mg_abx_orthosomycins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,eat_lancet,mg_abx_other_drugs,Europe,High income,yes,18.376361816610547,0.0,0.0,115.53342551226137,-97.15706369565083,-0.8409433310305485,,,
150,Netherlands,eat_lancet,mg_abx_penicillins,Europe,High income,yes,307.69969806147617,0.0,0.0,1141.7223039125793,-834.0226058511031,-0.7304951501717912,,,
150,Netherlands,eat_lancet,mg_abx_pleuromutilins,Europe,High income,yes,16.099928726821805,0.0,0.0,67.76254529045958,-51.66261656363778,-0.7624066708561412,,,
150,Netherlands,eat_lancet,mg_abx_polymixins,Europe,High income,yes,50.59462134666621,0.0,0.0,167.67846243138553,-117.08384108471932,-0.6982640429007413,,,
150,Netherlands,eat_lancet,mg_abx_polypeptides,Europe,High income,yes,2.9081985143808997,0.0,0.0,5.526051367343709,-2.6178528529628093,-0.4737293736415578,,,
150,Netherlands,eat_lancet,mg_abx_quinolones,Europe,High income,yes,82.12319949025061,0.0,0.0,188.0714057151219,-105.94820622487129,-0.5633403218421976,,,
150,Netherlands,eat_lancet,mg_abx_quinoxalines,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,eat_lancet,mg_abx_streptogramins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,eat_lancet,mg_abx_sulfonamides_trimethoprim,Europe,High income,yes,116.65516763660209,0.0,0.0,427.6244652969783,-310.96929766037624,-0.7272018392222088,,,
150,Netherlands,eat_lancet,mg_abx_tetracyclines,Europe,High income,yes,325.67555570712375,0.0,0.0,1121.0826512608658,-795.407095553742,-0.7094990674052077,,,
150,Netherlands,eat_lancet,mg_abx_total,Europe,High income,yes,1249.8002187256584,0.0,0.0,4085.5061844852976,-2835.705965759639,-0.6940892603536442,,,
150,Netherlands,high_income,kg_co2_luc_feed_palm,Europe,High income,yes,1.4086681490519064,0.0,0.0,1.4074055832615213,0.001262565790385084,0.0008970873822023743,,,
150,Netherlands,high_income,kg_co2_luc_feed_soy,Europe,High income,yes,120.22998123313262,0.0,0.0,119.25053717791252,0.9794440552200996,0.00821333034130358,,,
150,Netherlands,high_income,kg_co2_luc_human_palm_soy,Europe,High income,yes,10.220990744313895,0.0,0.0,10.220990744313895,0.0,0.0,,,
150,Netherlands,high_income,kg_co2_luc_pasture,Europe,High income,yes,29.990726183381298,0.0,0.0,29.990726183381298,0.0,0.0,,,
150,Netherlands,high_income,kg_co2e_excl_luc,Europe,High income,yes,1551.5811706973138,159.87797127041998,101.94798753507965,1554.0287474824763,-2.4475767851624823,-0.001574988100527453,,,
150,Netherlands,high_income,kg_co2e_total,Europe,High income,yes,1713.4315370071934,159.87797127041998,101.94798753507965,1714.8984071713453,-1.466870164151942,-0.0008553685501239016,,,
150,Netherlands,high_income,mg_abx_aminoglycosides,Europe,High income,yes,179.87149997607813,0.0,0.0,176.60482829456933,3.2666716815087966,0.018497068925319115,,,
150,Netherlands,high_income,mg_abx_amphenicols,Europe,High income,yes,206.934866067568,0.0,0.0,206.81796560425767,0.1169004633103441,0.0005652336003247946,,,
150,Netherlands,high_income,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,high_income,mg_abx_cephalosporins,Europe,High income,yes,38.24600791369731,0.0,0.0,38.21625492544001,0.029752988257300217,0.0007785427513854604,,,
150,Netherlands,high_income,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,high_income,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,high_income,mg_abx_lincosamides,Europe,High income,yes,77.00453268723277,0.0,0.0,74.47254596261176,2.5319867246210066,0.03399892795248556,,,
150,Netherlands,high_income,mg_abx_macrolides,Europe,High income,yes,371.73906263131425,0.0,0.0,354.3932789114232,17.345783719891074,0.04894501321574574,,,
150,Netherlands,high_income,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,high_income,mg_abx_orthosomycins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,high_income,mg_abx_other_drugs,Europe,High income,yes,115.77621701224311,0.0,0.0,115.53342551226137,0.24279149998173466,0.002101482743242713,,,
150,Netherlands,high_income,mg_abx_penicillins,Europe,High income,yes,1184.5399528203018,0.0,0.0,1141.7223039125793,42.817648907722514,0.037502682360667124,,,
150,Netherlands,high_income,mg_abx_pleuromutilins,Europe,High income,yes,68.58019250875658,0.0,0.0,67.76254529045958,0.8176472182969974,0.012066359296159962,,,
150,Netherlands,high_income,mg_abx_polymixins,Europe,High income,yes,172.89492102212665,0.0,0.0,167.67846243138553,5.2164585907411265,0.031109890412286643,,,
150,Netherlands,high_income,mg_abx_polypeptides,Europe,High income,yes,5.526051367343709,0.0,0.0,5.526051367343709,0.0,0.0,,,
150,Netherlands,high_income,mg_abx_quinolones,Europe,High income,yes,196.87227068714498,0.0,0.0,188.0714057151219,8.800864972023078,0.04679533785882392,,,
150,Netherlands,high_income,mg_abx_quinoxalines,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,high_income,mg_abx_streptogramins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
150,Netherlands,high_income,mg_abx_sulfonamides_trimethoprim,Europe,High income,yes,435.2722975830935,0.0,0.0,427.6244652969783,7.647832286115204,0.017884459161624223,,,
150,Netherlands,high_income,mg_abx_tetracyclines,Europe,High income,yes,1148.1615315090492,0.0,0.0,1121.0826512608658,27.078880248183395,0.024154222900272485,,,
150,Netherlands,high_income,mg_abx_total,Europe,High income,yes,4201.41940378595,0.0,0.0,4085.5061844852976,115.91321930065214,0.02837181344647877,,,
153,New Caledonia,baseline,kg_co2_luc_feed_palm,Oceania,High income,no,0.8315222277162511,0.0,0.0,0.8315222277162511,0.0,0.0,,,
153,New Caledonia,baseline,kg_co2_luc_feed_soy,Oceania,High income,no,49.80143223920589,0.0,0.0,49.80143223920589,0.0,0.0,,,
153,New Caledonia,baseline,kg_co2_luc_human_palm_soy,Oceania,High income,no,0.2638574178706422,0.0,0.0,0.2638574178706422,0.0,0.0,,,
153,New Caledonia,baseline,kg_co2_luc_pasture,Oceania,High income,no,0.0,0.0,0.0,0.0,0.0,,,,
153,New Caledonia,baseline,kg_co2e_excl_luc,Oceania,High income,no,1245.2718084619703,100.26513848706938,79.80572066481781,1245.2718084619703,0.0,0.0,,,
153,New Caledonia,baseline,kg_co2e_total,Oceania,High income,no,1296.1686203467632,100.26513848706938,79.80572066481781,1296.1686203467632,0.0,0.0,,,
153,New Caledonia,baseline,mg_abx_aminoglycosides,Oceania,High income,no,142.27765515186178,0.0,0.0,142.27765515186178,0.0,0.0,,,
